"DateTime","FSC-Gain","SSC-Gain","SSC-B-Gain","V1-Gain","V2-Gain","V3-Gain","V4-Gain","V5-Gain","V6-Gain","V7-Gain","V8-Gain","V9-Gain","V10-Gain","V11-Gain","V12-Gain","V13-Gain","V14-Gain","V15-Gain","V16-Gain","B1-Gain","B2-Gain","B3-Gain","B4-Gain","B5-Gain","B6-Gain","B7-Gain","B8-Gain","B9-Gain","B10-Gain","B11-Gain","B12-Gain","B13-Gain","B14-Gain","R1-Gain","R2-Gain","R3-Gain","R4-Gain","R5-Gain","R6-Gain","R7-Gain","R8-Gain","Flag-FSC-Gain","Flag-SSC-Gain","Flag-SSC-B-Gain","Flag-V1-Gain","Flag-V2-Gain","Flag-V3-Gain","Flag-V4-Gain","Flag-V5-Gain","Flag-V6-Gain","Flag-V7-Gain","Flag-V8-Gain","Flag-V9-Gain","Flag-V10-Gain","Flag-V11-Gain","Flag-V12-Gain","Flag-V13-Gain","Flag-V14-Gain","Flag-V15-Gain","Flag-V16-Gain","Flag-B1-Gain","Flag-B2-Gain","Flag-B3-Gain","Flag-B4-Gain","Flag-B5-Gain","Flag-B6-Gain","Flag-B7-Gain","Flag-B8-Gain","Flag-B9-Gain","Flag-B10-Gain","Flag-B11-Gain","Flag-B12-Gain","Flag-B13-Gain","Flag-B14-Gain","Flag-R1-Gain","Flag-R2-Gain","Flag-R3-Gain","Flag-R4-Gain","Flag-R5-Gain","Flag-R6-Gain","Flag-R7-Gain","Flag-R8-Gain","FSC-% rCV","SSC-% rCV","SSC-B-% rCV","V1-% rCV","V2-% rCV","V3-% rCV","V4-% rCV","V5-% rCV","V6-% rCV","V7-% rCV","V8-% rCV","V9-% rCV","V10-% rCV","V11-% rCV","V12-% rCV","V13-% rCV","V14-% rCV","V15-% rCV","V16-% rCV","B1-% rCV","B2-% rCV","B3-% rCV","B4-% rCV","B5-% rCV","B6-% rCV","B7-% rCV","B8-% rCV","B9-% rCV","B10-% rCV","B11-% rCV","B12-% rCV","B13-% rCV","B14-% rCV","R1-% rCV","R2-% rCV","R3-% rCV","R4-% rCV","R5-% rCV","R6-% rCV","R7-% rCV","R8-% rCV","Flag-FSC-% rCV","Flag-SSC-% rCV","Flag-SSC-B-% rCV","Flag-V1-% rCV","Flag-V2-% rCV","Flag-V3-% rCV","Flag-V4-% rCV","Flag-V5-% rCV","Flag-V6-% rCV","Flag-V7-% rCV","Flag-V8-% rCV","Flag-V9-% rCV","Flag-V10-% rCV","Flag-V11-% rCV","Flag-V12-% rCV","Flag-V13-% rCV","Flag-V14-% rCV","Flag-V15-% rCV","Flag-V16-% rCV","Flag-B1-% rCV","Flag-B2-% rCV","Flag-B3-% rCV","Flag-B4-% rCV","Flag-B5-% rCV","Flag-B6-% rCV","Flag-B7-% rCV","Flag-B8-% rCV","Flag-B9-% rCV","Flag-B10-% rCV","Flag-B11-% rCV","Flag-B12-% rCV","Flag-B13-% rCV","Flag-B14-% rCV","Flag-R1-% rCV","Flag-R2-% rCV","Flag-R3-% rCV","Flag-R4-% rCV","Flag-R5-% rCV","Flag-R6-% rCV","Flag-R7-% rCV","Flag-R8-% rCV","Violet-Laser Delay","Blue-Laser Delay","Red-Laser Delay","Flag-Violet-Laser Delay","Flag-Blue-Laser Delay","Flag-Red-Laser Delay","Violet-Area Scaling Factor","Blue-Area Scaling Factor","Red-Area Scaling Factor","Flag-Violet-Area Scaling Factor","Flag-Blue-Area Scaling Factor","Flag-Red-Area Scaling Factor","Violet-Laser Power","Blue-Laser Power","Red-Laser Power","Flag-Violet-Laser Power","Flag-Blue-Laser Power","Flag-Red-Laser Power","FSCAreaScalingFactor","Flag-FSCAreaScalingFactor","FlowRate","Flag-FlowRate","Temperature","Flag-Temperature"
2025-10-27 09:41:59,357,12,85,199,309,275,163,170,178,231,291,237,276,228,174,178,236,297,337,664,378,345,455,275,239,472,492,551,422,256,467,490,546,461,318,370,332,246,203,484,372,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.498048,4.698877,1.998534,2.356791,1.955297,1.940872,1.982364,2.065372,1.741668,2.038744,2.232465,2.434258,2.191086,2.450495,2.629416,2.713716,2.844189,3.427953,10.10103,2.083424,1.856191,2.023256,1.6721,1.978413,1.895275,1.823027,2.094417,1.689427,1.933691,1.911212,2.348734,3.020561,9.352824,4.081554,3.742526,2.16687,2.415342,2.303771,2.388236,3.666943,10.91012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.575,0,26.525,FALSE,FALSE,FALSE,1.18543,1.09199,1.201414,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.170815,FALSE,10.04,FALSE,24.75,FALSE
2025-10-24 09:49:54,357,12,83,197,309,273,162,171,177,233,291,236,275,236,182,183,241,298,297,659,377,345,455,275,238,484,502,562,430,257,468,482,474,504,337,377,332,250,205,471,317,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.078843,4.617574,1.769445,2.224244,1.79888,1.830513,1.896127,1.9185,1.696745,1.920356,2.158081,2.344269,2.116935,2.262585,2.473262,2.508404,2.489343,2.649114,3.247084,2.543979,2.360601,2.389827,1.838901,2.243089,2.178512,1.925551,2.062067,2.211891,2.299587,2.106295,2.361776,2.310357,2.442351,2.786259,2.727733,2.633141,2.701128,2.621392,2.752187,2.750134,2.993667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-26.575,0,26.2,FALSE,FALSE,FALSE,1.188924,1.10038,1.214298,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.174361,FALSE,10.08,FALSE,26.62,FALSE
2025-10-23 09:03:46,357,12,85,198,308,273,162,169,177,230,289,236,275,229,175,179,236,297,338,659,383,348,456,277,241,481,494,564,434,260,475,498,543,466,319,374,334,249,205,488,370,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.297024,4.402872,1.808816,2.08815,1.611633,1.642203,1.731489,1.840267,1.520601,1.822855,2.022578,2.210293,1.894517,2.252424,2.501016,2.360339,2.424803,2.56896,5.251182,2.190326,1.919686,1.966255,1.490044,1.865003,1.785089,1.572571,1.870751,1.757521,1.884406,1.610698,2.00187,2.204823,5.277309,2.915082,2.794463,2.28722,2.381853,2.168011,2.312775,2.591004,6.278558,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.5,0,26.475,FALSE,FALSE,FALSE,1.185246,1.087352,1.203377,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.168268,FALSE,10.7,FALSE,24.75,FALSE
2025-10-22 21:30:22,357,12,82,197,306,273,161,168,177,231,289,235,274,228,177,178,234,297,320,652,375,343,449,273,235,475,491,556,422,256,464,483,513,460,321,373,330,246,204,473,348,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.064545,4.518518,1.57362,2.235531,1.764071,1.782504,1.795697,1.825322,1.49048,1.738011,1.834876,1.931126,1.666703,2.381165,2.2312,2.856449,3.013097,4.384357,15.81889,2.347326,2.050022,2.172318,1.831825,2.046035,1.969486,2.079663,2.574701,2.058959,2.482241,2.390141,2.678956,4.118098,14.40704,5.782689,4.688103,2.644178,3.45182,3.282621,3.474791,5.89105,17.18047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.6,0,26.225,FALSE,FALSE,FALSE,1.188783,1.10015,1.212089,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.175647,FALSE,10.92,FALSE,26.5,FALSE
2025-10-22 21:13:47,357,12,83,197,306,271,160,165,174,222,270,224,265,212,171,195,260,357,602,625,357,317,413,255,224,442,459,558,453,282,517,588,928,403,286,400,385,286,238,620,710,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.968433,4.390018,1.497434,2.053659,1.610633,1.628615,1.68258,1.726184,1.45273,1.711347,1.947967,2.097972,1.937594,2.286269,3.40844,4.749214,4.936926,5.747725,8.04701,2.230839,1.993762,2.197467,1.905334,1.978612,1.885231,1.693713,2.049677,3.008045,3.758938,3.856715,4.296746,5.153427,6.898654,3.263965,3.090689,4.394918,5.279589,5.301182,5.352379,6.292497,8.158519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-26.6,0,26.3,FALSE,FALSE,FALSE,1.188112,1.098464,1.206566,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.176787,FALSE,11.22,FALSE,26,FALSE
2025-10-22 21:01:54,357,12,82,197,309,272,160,166,173,222,272,225,266,213,173,199,265,364,619,635,358,317,414,252,223,443,459,561,457,283,521,591,934,409,288,403,394,289,241,626,724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2.072513,4.611904,1.577204,2.437319,1.979827,1.982404,2.103189,2.231813,1.89602,2.295346,2.624349,2.611611,2.200944,2.484182,3.372816,4.435433,4.690894,5.477534,7.45671,2.578973,2.466328,2.63633,2.085299,2.274514,2.10253,1.825602,2.236623,3.03572,3.669947,3.926777,4.48855,5.000969,6.664476,3.87297,3.345769,4.319862,5.071461,5.030909,5.078938,6.021129,7.632887,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-26.725,0,26.425,FALSE,FALSE,FALSE,1.187132,1.09749,1.206228,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.175981,FALSE,11.39,FALSE,25.75,FALSE
2025-10-22 09:56:52,357,12,83,197,308,272,162,169,176,229,287,235,277,230,177,181,238,298,333,649,377,343,450,275,238,470,487,561,430,257,469,491,528,466,322,371,331,247,204,481,355,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.965272,4.636699,1.572597,2.369237,1.936165,1.96727,2.010169,2.084712,1.794943,2.080505,2.345546,2.557546,2.329343,2.541681,2.752365,2.758035,2.808986,3.058039,7.626475,2.288961,2.092034,2.139501,1.528695,1.994847,1.906666,1.684869,1.899214,1.910639,2.066502,1.856475,2.233076,2.497489,6.951781,3.285148,3.178133,2.318797,2.425513,2.309921,2.443844,3.082815,8.052029,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.625,0,26.325,FALSE,FALSE,FALSE,1.188572,1.099161,1.209361,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.174761,FALSE,10.72,FALSE,26,FALSE
2025-10-22 09:42:25,357,12,85,166,262,236,139,145,149,183,214,221,302,288,348,508,745,1157,2375,539,299,261,342,242,240,505,648,1029,953,598,1247,1664,3284,1120,1109,1917,1975,1368,1176,3457,4491,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2.155951,4.468929,1.768685,5.685427,4.835149,4.051628,3.13446,2.546855,2.301479,2.347696,2.867106,2.741462,2.460421,2.386248,2.780169,3.147168,3.455028,4.073554,4.8728,2.097863,1.854424,2.025061,1.363519,1.858075,1.849156,1.588362,2.148927,2.580781,2.818136,2.836409,3.656786,4.156538,4.320498,6.989457,8.827376,8.362438,7.793943,7.688851,8.04955,8.067955,8.052876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,-26.6,0,26.475,FALSE,FALSE,FALSE,1.183912,1.090416,1.202414,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.172299,FALSE,10.31,FALSE,25.12,FALSE
2025-10-21 09:08:55,357,12,89,199,310,275,164,170,178,231,288,233,271,224,171,175,231,296,357,675,386,352,459,278,240,480,489,563,431,260,474,503,583,471,320,382,343,256,211,504,416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.202811,4.492509,2.683557,2.244649,1.759656,1.785133,1.839241,1.942304,1.622917,1.903267,2.149294,2.340463,2.082052,2.366328,2.546578,2.666597,2.706983,3.009206,5.788508,2.14838,1.884253,1.987306,1.705412,1.910874,1.903587,1.710028,2.053144,1.788487,2.056208,1.879183,2.124347,2.521785,5.112931,4.746116,4.609903,4.237893,4.353735,4.294934,4.32387,4.721787,7.28094,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.45,0,26.575,FALSE,FALSE,FALSE,1.180822,1.077353,1.198051,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.158373,FALSE,11.8,FALSE,23.88,FALSE
2025-10-20 09:10:56,357,12,90,200,310,276,163,170,177,229,283,229,268,217,168,178,237,311,450,678,386,346,452,274,238,473,482,560,442,271,493,542,749,461,315,395,370,275,227,569,567,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.098871,4.637483,3.346245,2.441362,1.945621,1.934929,2.02091,2.125442,1.763717,2.055803,2.243341,2.616804,2.33371,2.480481,2.819252,3.510959,3.784462,4.709592,10.07344,2.511796,2.295113,2.551952,2.599026,2.504331,2.400666,2.272515,2.425737,2.171995,2.730971,2.846116,3.27655,4.135298,8.715991,6.692997,6.348339,5.127744,5.360996,5.409857,5.384989,6.339651,10.61844,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-26.45,0,26.675,FALSE,FALSE,FALSE,1.179183,1.073221,1.195462,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.153124,FALSE,12.82,FALSE,23.25,FALSE
2025-10-17 09:06:57,357,12,88,197,307,273,162,170,177,232,291,236,277,233,179,180,238,295,291,673,392,355,468,285,248,497,520,581,444,266,486,497,489,507,349,391,346,259,213,490,329,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.166068,4.481114,2.594398,2.265972,1.782783,1.786447,1.887037,1.972011,1.617441,1.926017,2.141378,2.335923,2.032241,2.250608,2.468874,2.504497,2.5464,2.643005,3.396503,2.236397,1.902258,1.941125,1.616137,1.917021,1.894037,1.645593,1.976456,1.863237,2.043079,1.768317,2.06078,2.07879,2.080862,4.444271,4.421502,4.231061,4.220397,4.165213,4.149835,4.102807,4.371571,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-26.45,0,26.625,FALSE,FALSE,FALSE,1.181555,1.075981,1.199022,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.157639,FALSE,11.31,FALSE,23.75,FALSE
2025-10-16 09:42:51,357,12,83,196,309,273,162,169,178,230,289,238,277,234,180,181,239,298,302,662,379,348,454,277,242,482,504,576,435,260,474,488,486,472,332,376,336,248,205,470,323,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.066098,4.62055,1.640126,2.252474,1.807661,1.844371,1.90225,1.968126,1.666557,1.953764,2.180167,2.3476,2.084798,2.298528,2.496348,2.504095,2.567285,2.672577,3.484854,2.355047,2.138708,2.227322,1.593786,2.056396,1.986618,1.697163,1.936167,2.03475,2.138348,1.885893,2.204663,2.197297,2.396996,2.765387,2.60361,2.370711,2.452812,2.296317,2.457448,2.533959,3.069313,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-26.525,0,26.325,FALSE,FALSE,FALSE,1.18714,1.097725,1.208745,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.17507,FALSE,10.99,FALSE,25.88,FALSE
2025-10-15 09:27:38,357,12,82,196,305,270,161,168,174,229,285,237,276,228,178,183,241,303,343,659,378,343,454,276,242,481,495,572,441,262,479,505,550,465,324,385,343,255,211,499,374,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.687298,4.563443,2.60928,2.297603,1.924532,1.956968,2.010234,2.075794,1.80915,2.120995,2.445626,2.469584,2.2417,3.121897,2.967472,2.980348,3.084383,3.572738,9.742105,3.352962,3.276814,3.362276,2.877174,3.166951,3.032226,2.956699,3.11043,2.958875,3.208899,3.111147,3.377434,4.008507,9.464183,4.980691,4.724206,2.941749,3.289932,3.282958,3.369279,4.509175,10.68114,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.65,0,26.05,FALSE,FALSE,FALSE,1.190259,1.09593,1.218778,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.157511,FALSE,10.7,FALSE,28.38,FALSE
2025-10-14 09:25:05,357,12,88,199,309,275,163,170,179,232,289,235,271,227,174,176,232,295,333,669,388,351,462,278,242,482,500,566,435,260,473,497,547,479,328,378,340,253,209,494,380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.832484,4.432761,2.314791,1.935102,1.36476,1.465741,1.556944,1.6948,1.292847,1.630638,1.790081,1.937313,1.596374,1.909763,2.130467,2.279992,2.29206,2.806398,7.604583,2.131289,1.912758,2.020041,1.681201,1.933958,1.889708,1.79111,2.093713,1.741707,1.975207,1.792399,2.17199,2.583901,6.901967,5.813393,5.54762,3.817654,3.557771,3.534359,3.483317,3.895643,7.789273,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-26.475,0,26.525,FALSE,FALSE,FALSE,1.181718,1.078471,1.19764,FALSE,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,1.158764,FALSE,10.79,FALSE,24.12,FALSE
